edge_id,from,to,length_m,width_m,capacity,flow_p,flow_b,flow_c,flow_eq,saturation,LOS,risk
296,T_7,N43,50,99.0,9999.0,0.0,0.0,0.0,0.0,0.0000,A,0.0
297,T_7,N32,50,99.0,9999.0,2246.7,2154.3,399.0,1270.0,0.1270,A,4452505.4
298,T_7,N46,50,99.0,9999.0,0.0,0.0,0.0,0.0,0.0000,A,0.0
299,T_7,N49,50,99.0,9999.0,0.0,0.0,0.0,0.0,0.0000,A,0.0
300,T_8,N42,50,99.0,9999.0,382.6,352.1,65.3,209.2,0.0209,A,123252.0
301,T_8,N41,50,99.0,9999.0,0.0,0.0,0.0,0.0,0.0000,A,0.0
302,T_8,N49,50,99.0,9999.0,0.0,0.0,0.0,0.0,0.0000,A,0.0
303,T_8,N40,50,99.0,9999.0,0.0,0.0,0.0,0.0,0.0000,A,0.0
304,T_9,N47,50,99.0,9999.0,0.0,0.0,0.0,0.0,0.0000,A,0.0
305,T_9,N37,50,99.0,9999.0,0.0,0.0,0.0,0.0,0.0000,A,0.0
306,T_9,N38,50,99.0,9999.0,0.0,0.0,0.0,0.0,0.0000,A,0.0
307,T_9,N48,50,99.0,9999.0,519.6,606.8,111.5,345.5,0.0345,A,298625.6
308,T_10,N38,50,99.0,9999.0,311.4,413.1,75.5,230.6,0.0231,A,124544.6
309,T_10,N50,50,99.0,9999.0,0.0,0.0,0.0,0.0,0.0000,A,0.0
